key	FZCC0015	HIMB122	HIMB1321	HIMB140	HIMB1402	HIMB1409	HIMB1412	HIMB1413	HIMB1420	HIMB1427	HIMB1430	HIMB1436	HIMB1437	HIMB1444	HIMB1456	HIMB1483	HIMB1485	HIMB1488	HIMB1490	HIMB1491	HIMB1493	HIMB1494	HIMB1495	HIMB1505	HIMB1506	HIMB1507	HIMB1509	HIMB1513	HIMB1518	HIMB1520	HIMB1521	HIMB1526	HIMB1527	HIMB1542	HIMB1549	HIMB1552	HIMB1556	HIMB1559	HIMB1564	HIMB1573	HIMB1577	HIMB1587	HIMB1593	HIMB1597	HIMB1611	HIMB1623	HIMB1631	HIMB1636	HIMB1641	HIMB1662	HIMB1685	HIMB1695	HIMB1701	HIMB1702	HIMB1709	HIMB1710	HIMB1715	HIMB1723	HIMB1746	HIMB1748	HIMB1758	HIMB1765	HIMB1770	HIMB1782	HIMB1863	HIMB2104	HIMB2187	HIMB2200	HIMB2201	HIMB2204	HIMB2211	HIMB2215	HIMB2226	HIMB2250	HIMB2305	HIMB4	HIMB5	HIMB83	HTCC1002	HTCC1013	HTCC1016	HTCC1040	HTCC1062	HTCC7211	HTCC7214	HTCC7217	HTCC8051	HTCC9022	HTCC9565	NP1	RS39	RS40
HIMB1494	0.825707	0.9479859999999999	0.799817	0.947292	0.791096	0.8233830000000001	0.7960809999999999	0.8197190000000001	0.796239	0.7961100000000001	0.948284	0.790734	0.791263	0.817839	0.8200369999999999	0.797981	0.9480329999999999	0.948633	0.951865	0.949315	0.94856	1.0	0.999997	0.796624	0.945251	0.950028	0.9484279999999999	0.949263	0.9484269999999999	0.7958580000000001	0.950135	0.95006	0.7970109999999999	0.948849	0.798396	0.9501470000000001	0.94911	0.949558	0.798092	0.9479479999999999	0.953249	0.949746	0.950856	0.94889	0.948661	0.9141429999999999	0.952705	0.950722	0.949304	0.950529	0.9435030000000001	0.941709	0.949224	0.951027	0.91351	0.950647	0.950178	0.948039	0.947765	0.950063	0.9484189999999999	0.949103	0.948712	0.953519	0.7951170000000001	0.794032	0.7913890000000001	0.794576	0.818472	0.792392	0.946301	0.792319	0.7910699999999999	0.8188949999999999	0.779844	0.7966209999999999	0.795232	0.8240810000000001	0.7880780000000001	0.788134	0.787563	0.788009	0.7878459999999999	0.804764	0.808131	0.80458	0.806805	0.806393	0.7872129999999999	0.7863420000000001	0.792039	0.780069
HIMB1495	0.826485	0.950692	0.7977960000000001	0.947614	0.7928390000000001	0.8236629999999999	0.7951819999999999	0.818414	0.7974760000000001	0.7970050000000001	0.948434	0.788687	0.790527	0.817631	0.8209650000000001	0.7972880000000001	0.9496819999999999	0.948907	0.952288	0.9512550000000001	0.948804	0.999997	1.0	0.796879	0.94537	0.947704	0.9468890000000001	0.949017	0.9484950000000001	0.793956	0.9494070000000001	0.9512390000000001	0.796986	0.950384	0.796828	0.951246	0.949886	0.9494589999999999	0.796771	0.94705	0.952932	0.948026	0.9506789999999999	0.948201	0.9479529999999999	0.914367	0.953432	0.9505490000000001	0.950136	0.95214	0.945976	0.9420489999999999	0.9475060000000001	0.9496819999999999	0.913783	0.9494750000000001	0.9506789999999999	0.949345	0.949135	0.9506140000000001	0.949372	0.949933	0.949042	0.952646	0.7926049999999999	0.791161	0.7922509999999999	0.7910699999999999	0.818756	0.790694	0.947654	0.790736	0.7912560000000001	0.819371	0.779645	0.797717	0.7964230000000001	0.823664	0.789076	0.7899290000000001	0.7889660000000001	0.788256	0.789393	0.804971	0.8067449999999999	0.8043819999999999	0.8080029999999999	0.806602	0.7888259999999999	0.789227	0.790968	0.7803270000000001
HIMB1505	0.7946559999999999	0.801637	0.950291	0.797869	0.789091	0.793303	0.793621	0.794799	0.796153	0.795869	0.8014969999999999	0.788284	0.787937	0.791406	0.794868	0.7939459999999999	0.79769	0.799957	0.8005500000000001	0.7997230000000001	0.796649	0.798047	0.798163	1.0	0.796787	0.796452	0.799876	0.7981929999999999	0.796639	0.7935380000000001	0.799554	0.7981130000000001	0.9523860000000001	0.798592	0.954736	0.798779	0.7981919999999999	0.7979980000000001	0.794756	0.799235	0.7979040000000001	0.798876	0.798473	0.7981999999999999	0.800646	0.800689	0.7989809999999999	0.797117	0.799516	0.801002	0.7985	0.79949	0.800664	0.7987449999999999	0.799901	0.7995399999999999	0.801622	0.79731	0.802822	0.7989740000000001	0.801906	0.798492	0.795183	0.798543	0.788027	0.7894639999999999	0.787901	0.7880379999999999	0.791563	0.786527	0.7958620000000001	0.7897310000000001	0.788794	0.794	0.774649	0.998964	0.793103	0.796588	0.785911	0.786473	0.786413	0.788019	0.7841889999999999	0.7968949999999999	0.798053	0.7956319999999999	0.793784	0.7952089999999999	0.785703	0.78589	0.7901900000000001	0.778741
HIMB1506	0.825455	0.946994	0.7963049999999999	0.943335	0.792636	0.82333	0.7929210000000001	0.819314	0.799118	0.7978839999999999	0.945556	0.790413	0.79218	0.817625	0.817234	0.798565	0.942696	0.951508	0.949136	0.948785	0.9481310000000001	0.94462	0.945378	0.7948099999999999	1.0	0.948117	0.942199	0.950248	0.947025	0.7954399999999999	0.949701	0.9522320000000001	0.7945720000000001	0.947152	0.794577	0.9519799999999999	0.950764	0.9465749999999999	0.796823	0.9408639999999999	0.94703	0.946663	0.947803	0.9463710000000001	0.9454049999999999	0.9092610000000001	0.947299	0.951049	0.950685	0.9483790000000001	0.935624	0.9376399999999999	0.9484239999999999	0.9509799999999999	0.910605	0.951307	0.945838	0.945607	0.9442619999999999	0.95179	0.9472499999999999	0.9470480000000001	0.9483240000000001	0.943168	0.7964660000000001	0.7959489999999999	0.791982	0.7917919999999999	0.8177599999999999	0.791642	0.9501930000000001	0.7935800000000001	0.7900360000000001	0.819736	0.778346	0.7953060000000001	0.7943129999999999	0.825929	0.7864570000000001	0.788933	0.78683	0.7877249999999999	0.7885909999999999	0.80324	0.807195	0.8040900000000001	0.8051229999999999	0.804234	0.787984	0.78958	0.7928740000000001	0.7796460000000001
HIMB1507	0.826508	0.951485	0.79867	0.9505750000000001	0.792387	0.821118	0.7937000000000001	0.8196080000000001	0.7959869999999999	0.7974720000000001	0.9535710000000001	0.788369	0.790688	0.8171299999999999	0.821186	0.795354	0.943915	0.9505549999999999	0.953583	0.9522750000000001	0.948603	0.948445	0.948464	0.798092	0.949856	1.0	0.942963	0.950169	0.951543	0.795072	0.951306	0.94955	0.795337	0.950274	0.7976399999999999	0.94997	0.9492400000000001	0.950218	0.798155	0.946035	0.952537	0.95013	0.949742	0.948352	0.954017	0.9132779999999999	0.9533830000000001	0.9499939999999999	0.948781	0.952517	0.9424290000000001	0.9421259999999999	0.949277	0.949659	0.9116240000000001	0.9494499999999999	0.949208	0.95135	0.94769	0.950254	0.955361	0.949819	0.9493670000000001	0.949461	0.7928029999999999	0.793231	0.78842	0.793575	0.818762	0.793373	0.9488110000000001	0.793339	0.790787	0.820126	0.778664	0.796327	0.796904	0.825754	0.79035	0.790886	0.789106	0.789829	0.7904680000000001	0.802311	0.8063720000000001	0.8048820000000001	0.8042279999999999	0.803441	0.7876479999999999	0.7872920000000001	0.7906059999999999	0.7797620000000001
HIMB1509	0.82556	0.946844	0.800225	0.9419240000000001	0.7895730000000001	0.8217300000000001	0.796353	0.818553	0.799505	0.796438	0.9450780000000001	0.791437	0.7919370000000001	0.817333	0.820793	0.7964060000000001	0.940621	0.943279	0.943906	0.9435800000000001	0.944925	0.945732	0.9469719999999999	0.801002	0.9424389999999999	0.94222	1.0	0.943013	0.943131	0.793002	0.944618	0.941957	0.798832	0.944238	0.799701	0.9424370000000001	0.9437390000000001	0.941353	0.7967359999999999	0.9443269999999999	0.945522	0.9414919999999999	0.9443699999999999	0.9407899999999999	0.9463339999999999	0.9131699999999999	0.944717	0.941858	0.9420569999999999	0.9473309999999999	0.94577	0.944478	0.941035	0.941709	0.912427	0.9410339999999999	0.947266	0.944783	0.942959	0.9420529999999999	0.946157	0.94462	0.9432200000000001	0.943676	0.792282	0.7929590000000001	0.79251	0.791344	0.817898	0.7912300000000001	0.941029	0.79262	0.791001	0.8206610000000001	0.780072	0.800355	0.792973	0.8231449999999999	0.78846	0.789426	0.789702	0.789927	0.788486	0.803727	0.8059499999999999	0.805259	0.8065389999999999	0.8042199999999999	0.787671	0.788505	0.7920180000000001	0.780753
HIMB1513	0.8270409999999999	0.9550029999999999	0.798955	0.946577	0.791456	0.8222750000000001	0.796177	0.8218099999999999	0.796464	0.7957110000000001	0.9535760000000001	0.789353	0.793167	0.818435	0.821995	0.798198	0.945009	0.949122	0.9516089999999999	0.949736	0.953805	0.945871	0.947227	0.797736	0.949575	0.950766	0.943117	1.0	0.9539409999999999	0.794602	0.9993129999999999	0.955217	0.796724	0.954666	0.797105	0.954969	0.954919	0.9488129999999999	0.798703	0.9453440000000001	0.9496410000000001	0.948629	0.9535389999999999	0.946947	0.952546	0.911336	0.9494549999999999	0.954196	0.955453	0.952885	0.9420229999999999	0.942466	0.950644	0.954381	0.912534	0.955155	0.948814	0.9525950000000001	0.949663	0.9566479999999999	0.9535370000000001	0.9531829999999999	0.952778	0.9461839999999999	0.793208	0.794049	0.7910389999999999	0.7950079999999999	0.819428	0.791512	0.946044	0.792411	0.790581	0.820936	0.7830029999999999	0.797122	0.795342	0.8290949999999999	0.787508	0.789555	0.788212	0.7913840000000001	0.788948	0.805126	0.8069580000000001	0.806785	0.805536	0.805169	0.7890640000000001	0.787945	0.791455	0.7817440000000001
HIMB1518	0.827628	0.9523860000000001	0.7992149999999999	0.94928	0.791864	0.822295	0.791969	0.821311	0.7973779999999999	0.795504	0.9498059999999999	0.790197	0.791483	0.8191289999999999	0.82037	0.795999	0.941719	0.948596	0.952124	0.952613	0.9998940000000001	0.948329	0.9489019999999999	0.7982210000000001	0.947133	0.94908	0.944579	0.954388	1.0	0.796159	0.9556140000000001	0.955193	0.797324	0.954618	0.798369	0.9556749999999999	0.9560850000000001	0.9464149999999999	0.7945869999999999	0.944361	0.948881	0.946319	0.953719	0.946537	0.951591	0.911417	0.948114	0.955522	0.955548	0.953467	0.9426519999999999	0.942504	0.951738	0.955641	0.914485	0.954387	0.9500790000000001	0.953827	0.950684	0.955257	0.9507840000000001	0.953113	0.99988	0.945972	0.790891	0.791962	0.791254	0.7917780000000001	0.8199500000000001	0.789871	0.945536	0.790223	0.79146	0.821144	0.780848	0.797847	0.7945260000000001	0.829068	0.7912690000000001	0.7919849999999999	0.789944	0.7894559999999999	0.7918000000000001	0.803385	0.8068649999999999	0.802737	0.809035	0.803882	0.7865219999999999	0.790184	0.7931189999999999	0.783211
HIMB1520	0.791752	0.793794	0.794088	0.795626	0.790976	0.790119	0.846806	0.7906759999999999	0.88548	0.9276479999999999	0.7944939999999999	0.788101	0.7877190000000001	0.792516	0.79223	0.7937909999999999	0.793917	0.792201	0.7944910000000001	0.794097	0.796464	0.794237	0.794357	0.793801	0.793678	0.7936719999999999	0.791652	0.7949970000000001	0.7948149999999999	1.0	0.7955929999999999	0.7942950000000001	0.7943250000000001	0.79208	0.7923680000000001	0.792905	0.79333	0.7937690000000001	0.9403239999999999	0.794554	0.796002	0.7944100000000001	0.7955589999999999	0.794764	0.79337	0.7962130000000001	0.794162	0.7930750000000001	0.794119	0.7948900000000001	0.79353	0.795581	0.7950849999999999	0.7926860000000001	0.7968949999999999	0.793933	0.794714	0.7965019999999999	0.79767	0.793401	0.793555	0.796065	0.7951250000000001	0.7939039999999999	0.786497	0.786992	0.7873739999999999	0.7885120000000001	0.789276	0.7885899999999999	0.79301	0.7882769999999999	0.788927	0.7909090000000001	0.7808700000000001	0.7927299999999999	0.9469249999999999	0.792574	0.7842610000000001	0.7851680000000001	0.786357	0.784962	0.786728	0.7885800000000001	0.790146	0.7885120000000001	0.78958	0.7890600000000001	0.785234	0.78363	0.7879349999999999	0.780179
HIMB1521	0.8273229999999999	0.956306	0.8018689999999999	0.9520310000000001	0.7927230000000001	0.823661	0.794982	0.82284	0.7986279999999999	0.7955450000000001	0.955805	0.790528	0.791627	0.817656	0.8214239999999999	0.799551	0.946052	0.950681	0.9511740000000001	0.9520829999999999	0.9555830000000001	0.949153	0.9498399999999999	0.800372	0.950361	0.950461	0.944888	0.999971	0.955454	0.795418	1.0	0.957663	0.799954	0.956475	0.800216	0.9575490000000001	0.9571989999999999	0.949646	0.797829	0.946507	0.9512619999999999	0.949255	0.954079	0.950441	0.9551999999999999	0.914349	0.950812	0.957089	0.957369	0.9544459999999999	0.9436289999999999	0.941867	0.9519259999999999	0.956742	0.9125239999999999	0.9574320000000001	0.952385	0.956263	0.9514050000000001	0.957576	0.954974	0.9550960000000001	0.9556659999999999	0.9481860000000001	0.7920140000000001	0.793244	0.791566	0.7926139999999999	0.820159	0.790749	0.9459390000000001	0.791254	0.792704	0.8225020000000001	0.781443	0.8004789999999999	0.795193	0.828613	0.789788	0.791824	0.7881140000000001	0.7910200000000001	0.790603	0.8059139999999999	0.806915	0.8050440000000001	0.8059390000000001	0.80659	0.788254	0.788439	0.791408	0.783523
HIMB1526	0.826864	0.952527	0.8004340000000001	0.9479420000000001	0.792828	0.822936	0.7956740000000001	0.819774	0.796639	0.7964570000000001	0.954516	0.79007	0.7920569999999999	0.81582	0.8188580000000001	0.796239	0.943829	0.948928	0.95124	0.9501550000000001	0.954744	0.948633	0.949222	0.7989109999999999	0.9527070000000001	0.9507559999999999	0.943246	0.954577	0.955338	0.7942520000000001	0.9553830000000001	1.0	0.8012210000000001	0.9536530000000001	0.797426	0.999946	0.9981789999999999	0.951033	0.7965869999999999	0.946861	0.949381	0.950533	0.954223	0.9485410000000001	0.9523600000000001	0.913609	0.950005	0.9988049999999999	0.999812	0.957132	0.940082	0.9405880000000001	0.951537	0.998269	0.9126869999999999	0.9993989999999999	0.948708	0.954362	0.9504259999999999	0.999613	0.953449	0.9519029999999999	0.9544830000000001	0.948844	0.7947230000000001	0.794243	0.7927630000000001	0.792434	0.819434	0.7916540000000001	0.94501	0.7945359999999999	0.7909510000000001	0.8193819999999999	0.779351	0.797851	0.795801	0.8264499999999999	0.7898909999999999	0.7898869999999999	0.790458	0.789321	0.78958	0.80682	0.805416	0.804706	0.805126	0.803917	0.7870619999999999	0.7865869999999999	0.7916880000000001	0.77869
HIMB1527	0.796673	0.799109	0.950052	0.799818	0.7906270000000001	0.794009	0.7939360000000001	0.794883	0.796489	0.797291	0.800977	0.78881	0.789551	0.7924089999999999	0.7957899999999999	0.796365	0.7999890000000001	0.7976439999999999	0.7963859999999999	0.79712	0.798284	0.7993859999999999	0.8000820000000001	0.951906	0.79694	0.799159	0.79943	0.798616	0.797795	0.795167	0.799349	0.798467	1.0	0.798293	0.9537730000000001	0.7984829999999999	0.798987	0.797116	0.797954	0.798304	0.7991670000000001	0.7970470000000001	0.797992	0.797881	0.800442	0.799953	0.7999379999999999	0.799876	0.7983169999999999	0.802022	0.799029	0.79671	0.8000390000000001	0.798579	0.80049	0.798309	0.800304	0.7975220000000001	0.799919	0.798874	0.799706	0.798141	0.7993680000000001	0.797536	0.789281	0.789353	0.787799	0.791253	0.7954479999999999	0.7884749999999999	0.7985899999999999	0.792783	0.7893810000000001	0.795579	0.780859	0.953678	0.795305	0.798331	0.7872450000000001	0.7874410000000001	0.7857299999999999	0.7864570000000001	0.785076	0.7931140000000001	0.7962640000000001	0.794187	0.792662	0.796285	0.78479	0.78351	0.78923	0.7779550000000001
HIMB1542	0.827838	0.951953	0.7999890000000001	0.948013	0.789073	0.822167	0.7948350000000001	0.820458	0.795107	0.7933939999999999	0.9503870000000001	0.789824	0.790144	0.816547	0.8194199999999999	0.797737	0.945925	0.947262	0.951447	0.950219	0.956549	0.948276	0.9486159999999999	0.7987050000000001	0.9489319999999999	0.950103	0.945126	0.953329	0.9546899999999999	0.792701	0.955843	0.9545600000000001	0.798321	1.0	0.800171	0.955443	0.9557869999999999	0.948589	0.794054	0.946368	0.9498789999999999	0.9483839999999999	0.954894	0.949908	0.950838	0.913741	0.949391	0.95528	0.955733	0.9500749999999999	0.940284	0.944075	0.9507429999999999	0.9559399999999999	0.913378	0.9554779999999999	0.9501959999999999	0.9550230000000001	0.950057	0.955517	0.9529900000000001	0.9523940000000001	0.95485	0.94731	0.790805	0.7896899999999999	0.7904680000000001	0.792011	0.8178319999999999	0.789914	0.9462600000000001	0.789121	0.789467	0.81779	0.781951	0.79842	0.7956369999999999	0.827911	0.789029	0.789736	0.790217	0.791636	0.788382	0.802894	0.805403	0.805692	0.804659	0.804241	0.785581	0.788952	0.790225	0.780605
HIMB1549	0.795864	0.7994249999999999	0.954298	0.7983169999999999	0.788482	0.7946599999999999	0.79349	0.795786	0.7945260000000001	0.7931480000000001	0.80334	0.789298	0.788296	0.791797	0.796027	0.7961750000000001	0.7976949999999999	0.7976000000000001	0.8005329999999999	0.799553	0.79899	0.7997620000000001	0.799746	0.9588880000000001	0.7957259999999999	0.798125	0.799447	0.796494	0.799153	0.795812	0.797825	0.799496	0.9558580000000001	0.8010160000000001	1.0	0.797545	0.79947	0.7965439999999999	0.796811	0.797924	0.7981929999999999	0.7983129999999999	0.800759	0.7971670000000001	0.8014669999999999	0.800055	0.799697	0.798505	0.7980670000000001	0.799665	0.798605	0.798636	0.7990200000000001	0.797834	0.7995690000000001	0.7971670000000001	0.798649	0.798412	0.7998059999999999	0.7983750000000001	0.8024129999999999	0.8010630000000001	0.7990120000000001	0.798098	0.7887080000000001	0.7893089999999999	0.7877630000000001	0.7911119999999999	0.793138	0.787007	0.799162	0.7893389999999999	0.789212	0.79444	0.7772249999999999	0.957692	0.794909	0.799734	0.786289	0.785647	0.7842279999999999	0.786168	0.7836150000000001	0.794057	0.796618	0.797273	0.796284	0.7948439999999999	0.786472	0.786962	0.7918160000000001	0.7775610000000001
HIMB1552	0.824974	0.9516500000000001	0.8000409999999999	0.94586	0.79149	0.821987	0.794858	0.8203189999999999	0.795509	0.7950409999999999	0.9519719999999999	0.791521	0.7913209999999999	0.8168139999999999	0.820135	0.797705	0.943553	0.9518559999999999	0.952896	0.951801	0.9547150000000001	0.949678	0.949614	0.79791	0.951623	0.951244	0.944267	0.954957	0.954546	0.794436	0.9559359999999999	0.999978	0.7979550000000001	0.953737	0.7981820000000001	1.0	0.997642	0.9477150000000001	0.793874	0.945711	0.950913	0.9481010000000001	0.9545669999999999	0.947409	0.9520780000000001	0.910634	0.949747	0.9989919999999999	0.9994280000000001	0.956704	0.9421269999999999	0.9415720000000001	0.951092	0.997799	0.910177	0.9990680000000001	0.9475490000000001	0.95355	0.950167	0.998864	0.952815	0.9516519999999999	0.9535769999999999	0.9473860000000001	0.791831	0.7939350000000001	0.792821	0.792893	0.8213509999999999	0.7922509999999999	0.9456140000000001	0.7935909999999999	0.791014	0.820453	0.7815989999999999	0.797071	0.796301	0.827343	0.790092	0.790528	0.7902790000000001	0.790638	0.7911480000000001	0.8049620000000001	0.806652	0.803391	0.805619	0.803245	0.7872920000000001	0.786752	0.791525	0.780254
HIMB1556	0.825171	0.9516119999999999	0.799444	0.948325	0.792004	0.824693	0.793017	0.8200069999999999	0.796553	0.794408	0.9526049999999999	0.788405	0.791656	0.8157420000000001	0.8190189999999999	0.797894	0.9414579999999999	0.950548	0.952604	0.951579	0.9573860000000001	0.9477899999999999	0.948549	0.79809	0.951386	0.9509430000000001	0.944109	0.9561379999999999	0.9560209999999999	0.79499	0.956035	0.9982470000000001	0.798654	0.9538	0.797737	0.998452	1.0	0.949005	0.7944150000000001	0.946563	0.948647	0.948708	0.952431	0.948781	0.9526220000000001	0.9117359999999999	0.949059	0.997937	0.9986020000000001	0.95734	0.942258	0.9424250000000001	0.951788	0.999101	0.910817	0.998543	0.948713	0.9542090000000001	0.9494469999999999	0.998294	0.952701	0.9517950000000001	0.956738	0.94697	0.793896	0.79291	0.7917019999999999	0.793237	0.820265	0.7903749999999999	0.947638	0.7933920000000001	0.791834	0.8192119999999999	0.7794580000000001	0.797864	0.7948520000000001	0.8281459999999999	0.789868	0.7890940000000001	0.7890130000000001	0.787781	0.789332	0.8046639999999999	0.8047610000000001	0.803476	0.806135	0.8027979999999999	0.78774	0.786163	0.7905540000000001	0.781728
HIMB1559	0.825989	0.950087	0.797422	0.9477209999999999	0.7914190000000001	0.824582	0.7931090000000001	0.821015	0.7973690000000001	0.797739	0.950176	0.787971	0.788999	0.8179890000000001	0.819396	0.796367	0.945029	0.94825	0.950993	0.949506	0.9471620000000001	0.94991	0.949568	0.797035	0.946917	0.9494459999999999	0.9430029999999999	0.949392	0.946998	0.7946129999999999	0.949577	0.9491759999999999	0.799275	0.9498300000000001	0.797314	0.9484980000000001	0.949389	1.0	0.79619	0.945557	0.9496020000000001	0.999448	0.947966	0.999069	0.9496290000000001	0.909687	0.9483419999999999	0.947588	0.94774	0.949035	0.9425950000000001	0.9413389999999999	0.9454689999999999	0.947862	0.911606	0.9476300000000001	0.9475149999999999	0.94616	0.947211	0.949159	0.9503879999999999	0.9511109999999999	0.946994	0.9462560000000001	0.791137	0.7905929999999999	0.7909860000000001	0.790013	0.819884	0.7893810000000001	0.944937	0.789991	0.787696	0.8204640000000001	0.7809269999999999	0.7969700000000001	0.7974890000000001	0.828084	0.788879	0.78955	0.791444	0.7884699999999999	0.787736	0.804367	0.807777	0.8042149999999999	0.807516	0.8045910000000001	0.790861	0.786412	0.790186	0.7814180000000001
HIMB1564	0.7946529999999999	0.797496	0.7958540000000001	0.794667	0.7917770000000001	0.7911860000000001	0.849007	0.789174	0.889136	0.92907	0.7949590000000001	0.7908459999999999	0.791815	0.790119	0.791242	0.7938249999999999	0.794388	0.7960349999999999	0.796328	0.795086	0.794389	0.7953969999999999	0.794903	0.795381	0.7939790000000001	0.797187	0.794323	0.796992	0.794197	0.9391280000000001	0.7982680000000001	0.7935209999999999	0.796404	0.795672	0.7956359999999999	0.793713	0.79399	0.795551	1.0	0.7968189999999999	0.7979470000000001	0.794834	0.794976	0.7937090000000001	0.7951999999999999	0.794874	0.796675	0.7948090000000001	0.794192	0.7970149999999999	0.795422	0.79822	0.792353	0.792799	0.7947839999999999	0.79352	0.797897	0.794353	0.7967730000000001	0.7946139999999999	0.7954720000000001	0.796022	0.794008	0.7937690000000001	0.791238	0.7924519999999999	0.789124	0.7910250000000001	0.787954	0.788482	0.796926	0.7918930000000001	0.789047	0.790721	0.7818890000000001	0.795656	0.9392900000000001	0.7914190000000001	0.786401	0.786409	0.7883870000000001	0.7871429999999999	0.787085	0.791649	0.7940699999999999	0.7917409999999999	0.789478	0.7886279999999999	0.786589	0.786661	0.792076	0.7826059999999999
HIMB1573	0.826149	0.9492149999999999	0.799081	0.9419580000000001	0.7902819999999999	0.822944	0.794436	0.818879	0.795103	0.797094	0.943794	0.78822	0.7910729999999999	0.816801	0.8198799999999999	0.797668	0.943165	0.942354	0.947026	0.9447110000000001	0.944064	0.945458	0.9456709999999999	0.796906	0.942418	0.945687	0.945581	0.945689	0.944077	0.7957380000000001	0.946392	0.9467230000000001	0.79836	0.94611	0.798016	0.945958	0.94635	0.944184	0.7969729999999999	1.0	0.944071	0.944046	0.9468470000000001	0.9448829999999999	0.945308	0.909011	0.9454699999999999	0.945763	0.9458679999999999	0.946861	0.943951	0.9459420000000001	0.9442740000000001	0.946079	0.908185	0.947072	0.951873	0.944372	0.947698	0.947899	0.945249	0.9443649999999999	0.9430459999999999	0.943797	0.792449	0.791287	0.791521	0.791135	0.8192529999999999	0.79081	0.939512	0.7914629999999999	0.7915300000000001	0.820223	0.778621	0.7965089999999999	0.7963420000000001	0.82517	0.789403	0.789087	0.788957	0.7898099999999999	0.7888670000000001	0.8068510000000001	0.804927	0.804221	0.8066030000000001	0.805558	0.7872410000000001	0.788836	0.788298	0.7792990000000001
HIMB1577	0.8263729999999999	0.950566	0.799757	0.9500270000000001	0.7910330000000001	0.824861	0.7958580000000001	0.818716	0.7980029999999999	0.7977599999999999	0.952906	0.788951	0.792361	0.8161889999999999	0.819417	0.797181	0.943952	0.9490130000000001	0.9517829999999999	0.9506870000000001	0.9484600000000001	0.9521120000000001	0.9518899999999999	0.798064	0.947526	0.954752	0.94556	0.950141	0.949156	0.7942520000000001	0.951542	0.949805	0.800168	0.9489960000000001	0.8012940000000001	0.949679	0.9481040000000001	0.9480379999999999	0.7993340000000001	0.9457030000000001	1.0	0.947059	0.9492109999999999	0.94663	0.9530679999999999	0.91141	0.999987	0.9486239999999999	0.947621	0.953926	0.942069	0.941225	0.9470430000000001	0.949469	0.9117419999999999	0.947054	0.9491710000000001	0.951202	0.9491729999999999	0.9476220000000001	0.953262	0.9508110000000001	0.948877	0.9501919999999999	0.793634	0.793014	0.79227	0.793488	0.818373	0.793126	0.94907	0.793327	0.788084	0.821679	0.784759	0.797158	0.798652	0.8279430000000001	0.7874639999999999	0.78947	0.788821	0.789649	0.788751	0.803337	0.8048730000000001	0.802233	0.806644	0.802854	0.787953	0.787536	0.7935939999999999	0.781024
HIMB1587	0.826224	0.949852	0.798613	0.945919	0.790903	0.823152	0.7931560000000001	0.820814	0.7953230000000001	0.796721	0.9499939999999999	0.790111	0.790578	0.8174379999999999	0.819698	0.796652	0.9438939999999999	0.94769	0.950514	0.949433	0.9469970000000001	0.948228	0.948372	0.796828	0.9477639999999999	0.94824	0.9438920000000001	0.948717	0.9464530000000001	0.794004	0.949813	0.949235	0.797623	0.9486539999999999	0.798219	0.9492919999999999	0.9492539999999999	0.999441	0.796255	0.945794	0.948475	1.0	0.947806	0.999247	0.948665	0.910583	0.948666	0.947944	0.948309	0.9479510000000001	0.94175	0.9397660000000001	0.946435	0.94961	0.912939	0.9494060000000001	0.947903	0.947157	0.947135	0.949438	0.949315	0.9513769999999999	0.945936	0.9456950000000001	0.790342	0.791379	0.793182	0.792346	0.81899	0.789125	0.943656	0.7881319999999999	0.789801	0.821983	0.7815909999999999	0.7978780000000001	0.795937	0.827681	0.788648	0.790187	0.790869	0.78861	0.789289	0.805235	0.807084	0.8064	0.808044	0.804465	0.7872549999999999	0.787002	0.7918600000000001	0.782339
HIMB1593	0.8279420000000001	0.950839	0.799393	0.947326	0.7918970000000001	0.824538	0.791393	0.8200799999999999	0.794012	0.7970140000000001	0.950487	0.7889010000000001	0.7919329999999999	0.817758	0.8209059999999999	0.7982389999999999	0.946443	0.947468	0.9529219999999999	0.9541630000000001	0.953724	0.950496	0.949264	0.798324	0.949581	0.9511799999999999	0.945251	0.9552290000000001	0.952639	0.796757	0.9544840000000001	0.9544849999999999	0.795239	0.9542390000000001	0.797466	0.954748	0.955001	0.9465260000000001	0.794068	0.9478759999999999	0.950241	0.9476990000000001	1.0	0.9478310000000001	0.950999	0.9118999999999999	0.948721	0.9547199999999999	0.954856	0.952698	0.943913	0.944299	0.952094	0.9542870000000001	0.911477	0.9542069999999999	0.951832	0.953326	0.949415	0.954695	0.952102	0.951485	0.953052	0.946499	0.792118	0.792022	0.791006	0.793376	0.81908	0.789759	0.945399	0.792028	0.78928	0.819963	0.779887	0.796921	0.796559	0.827561	0.789975	0.791078	0.7877339999999999	0.789393	0.790261	0.8071200000000001	0.807025	0.804314	0.8063809999999999	0.8058230000000001	0.7848890000000001	0.7868890000000001	0.792521	0.778894
